reclon,reclat
-78.8268333,42.94946546
-78.82685979,42.94945552
-78.82688804,42.94944505
-78.82692433,42.94943499
-78.82695953,42.94942749
-78.82699097,42.94942066
-78.82701737,42.94941194
-78.82704075,42.94940205
-78.82706716,42.94939865
-78.82709675,42.9494018
-78.82713078,42.94940657
-78.82716078,42.94941416
-78.82719163,42.94942191
-78.82722407,42.94942807
-78.82725013,42.94943348
-78.8272767,42.94944211
-78.82730562,42.94945284
-78.8273368,42.9494621
-78.82736505,42.94947124
-78.82740143,42.94947749
-78.82743512,42.94948302
-78.82747117,42.94948972
-78.82750737,42.94949458
-78.82752514,42.94951164
-78.82754392,42.94953025
-78.82756655,42.94953926
-78.82759622,42.94953318
-78.82762279,42.94951089
-78.82763964,42.94949722
-78.82762305,42.94951097
-78.82759882,42.94952321
-78.82761475,42.9495095
-78.82759379,42.94949358
-78.82757694,42.94946642
-78.82754694,42.94949366
-78.82753403,42.94951076
-78.82750545,42.94953817
-78.8274855,42.94955774
-78.8274627,42.94958779
-78.827443,42.94961533
-78.8274228,42.94963318
-78.82739699,42.9496512
-78.82738399,42.94966939
-78.82738383,42.94969793
-78.82736974,42.94972148
-78.82734259,42.94973942
-78.82731451,42.94975979
-78.82728794,42.9497771
-78.82726103,42.9497965
-78.82723228,42.94982119
-78.82720496,42.94984097
-78.82717855,42.9498597
-78.82716305,42.94988028
-78.82714989,42.94990002
-78.82712608,42.9499177
-78.82709691,42.94993237
-78.82706883,42.94995018
-78.82704402,42.94996825
-78.82701628,42.94998773
-78.8269887,42.95000932
-78.82696121,42.95003124
-78.82694143,42.95004691
-78.82691905,42.95006728
-78.82689692,42.95009029
-78.82687898,42.95011363
-78.82685929,42.95013542
-78.826838,42.95015759
-78.82680682,42.95018312
-78.82678251,42.9502016
-78.82675451,42.95022264
-78.82672828,42.95024485
-78.82670305,42.95026874
-78.82668285,42.95028898
-78.82666525,42.9503106
-78.8266484,42.95033315
-78.82663289,42.95035381
-78.82662074,42.95037246
-78.82660816,42.95038173
-78.82658386,42.95040197
-78.82655737,42.95042477
-78.82653365,42.95044962
-78.8265075,42.95047564
-78.82649417,42.950486
-78.82647263,42.95050469
-78.82644505,42.95052426
-78.8264267,42.95055682
-78.82641664,42.95058541
-78.82640859,42.95061319
-78.82638571,42.95063461
-78.8263578,42.95064559
-78.82633173,42.95066105
-78.82630583,42.95067924
-78.8262894,42.95069282
-78.8262578,42.95071017
-78.8262288,42.95072375
-78.82620458,42.95074449
-78.82618848,42.95076616
-78.8261651,42.95078934
-78.82614272,42.95081117
-78.82612461,42.95083125
-78.82610844,42.95084935
-78.8260879,42.95087014
-78.82606359,42.95088921
-78.82604096,42.95091117
-78.82601758,42.9509289
-78.82599344,42.95094118
-78.82597173,42.950954
-78.82595195,42.9509693
-78.82593116,42.95098895
-78.82590635,42.95100521
-78.82589411,42.95101179
-78.82587098,42.95102818
-78.82585203,42.95104633
-78.8258315,42.95106414
-78.82580593,42.95108027
-78.82578196,42.95109817
-78.82576184,42.95111422
-78.82573075,42.95112834
-78.82570317,42.95113714
-78.82567534,42.95115135
-78.8256538,42.95117134
-78.82562002,42.95117172
-78.82559328,42.95115332
-78.82556872,42.95113341
-78.82554752,42.95111476
-78.8255295,42.95110068
-78.8255067,42.95109201
-78.82548273,42.95108333
-78.82546001,42.95109218
-78.82543939,42.95110529
-78.82541022,42.95110538
-78.8253912,42.95110098
-78.8254057,42.9510848
-78.82538399,42.95107139
-78.82535356,42.95106913
-78.82533479,42.95104725
-78.82533588,42.95107369
-78.82534828,42.95109318
-78.82554408,42.95134891
-78.825545,42.95139564
-78.82550083,42.95142452
-78.82547636,42.95143629
-78.82543562,42.95144162
-78.82541098,42.9514298
-78.82539011,42.95141618
-78.82541299,42.95144049
-78.82544677,42.95140503
-78.82545783,42.95138869
-78.82547384,42.95138135
-78.8254409,42.95135851
-78.8254155,42.95135218
-78.82538717,42.95132968
-78.82537024,42.95131082
-78.82536504,42.95129313
-78.82538793,42.95131874
-78.82541249,42.95133663
-78.82542338,42.95135327
-78.82541207,42.95137201
-78.82541207,42.95137201
-78.82542313,42.95133441
-78.82542875,42.95130813
-78.82542925,42.95128437
-78.82542665,42.95126467
-78.82540184,42.95125059
-78.82537083,42.95124116
-78.8253399,42.95122469
-78.82531777,42.95120772
-78.82528349,42.95119276
-78.8252513,42.95117826
-78.82521375,42.95116665
-78.82518274,42.95116149
-78.82515969,42.95115512
-78.82512432,42.95111858
-78.82512608,42.95110018
-78.82515139,42.95109725
-78.82519665,42.95108748
-78.82523043,42.95109637
-78.8252487,42.95108363
-78.82526815,42.95106745
-78.82528651,42.95104687
-78.82531551,42.95103799
-78.82535499,42.95102592
-78.82538952,42.95101552
-78.82540846,42.95100106
-78.82541894,42.95102755
-78.8254285,42.95104427
-78.82544425,42.95106992
-78.82541358,42.95108099
-78.82539111,42.95108987
-78.82536563,42.95110647
-78.82536865,42.95112784
-78.82537343,42.95113161
-78.82538835,42.95114611
-78.82535817,42.95115273
-78.82534635,42.9511734
-78.82533194,42.95119012
-78.82531492,42.95117252
-78.82528617,42.95117604
-78.82530243,42.95114683
-78.82531266,42.95112466
-78.82535105,42.95114641
-78.82538357,42.95115072
-78.82537452,42.95114917
-78.82535046,42.95114377
-78.82531048,42.95113073
-78.82528785,42.95111652
-78.82526631,42.95109339
-78.82525952,42.95107562
-78.8252653,42.95105685
-78.82524619,42.95104335
-78.82525641,42.95101456
-78.82527569,42.95100228
-78.82529933,42.95099583
-78.82533973,42.95100056
-78.82535758,42.95101376
-78.8252969,42.95101305
-78.82531467,42.95099381
-78.8253596,42.95098346
-78.82536915,42.9510211
-78.82537954,42.95104214
-78.82532615,42.95102085
-78.82530411,42.95103271
-78.82528047,42.9510234
-78.82524133,42.95103535
-78.82522632,42.95105546
-78.82524736,42.95107177
-78.82526463,42.95108555
-78.82528877,42.95110353
-78.82531199,42.95112063
-78.82533713,42.95113362
-78.82535792,42.95114184
-78.82538885,42.95116636
-78.82540192,42.95118249
-78.82541802,42.95121023
-78.82542984,42.95123299
-78.8254461,42.95125499
-78.82544794,42.95127716
-78.82545473,42.95129753
-78.82546647,42.95132159
-78.82543864,42.95132251
-78.82541089,42.9513073
-78.82538751,42.95129254
-78.82536932,42.95127897
-78.82534157,42.95126359
-78.82530889,42.95124699
-78.82528055,42.95122846
-78.82525214,42.9512091
-78.82522322,42.95119087
-78.82519657,42.95116677
-78.82516933,42.95114536
-78.82514133,42.95113107
-78.82510311,42.95111397
-78.82507805,42.95109632
-78.82505642,42.95107554
-78.82503203,42.95105814
-78.82500378,42.9510413
-78.82497713,42.95102751
-78.82494385,42.95101112
-78.82491527,42.95099457
-78.82489599,42.95097655
-78.82487688,42.95095924
-78.82486003,42.95093594
-78.82483279,42.95091092
-78.82480304,42.95088883
-78.82478049,42.95087035
-78.82475149,42.95085384
-78.82472668,42.95084139
-78.82470698,42.95082257
-78.82468326,42.95080132
-78.82465811,42.95078167
-78.82462878,42.950767
-78.82460732,42.95074294
-78.824596,42.95072031
-78.82458092,42.95070045
-78.82455418,42.95068184
-78.8245209,42.95066847
-78.82450674,42.95066
-78.82448302,42.95064873
-78.82445402,42.95063314
-78.82442141,42.95062237
-78.82438336,42.95061281
-78.82434673,42.95060116
-78.82432016,42.95058805
-78.82430306,42.95057195
-78.82426743,42.95056127
-78.82424044,42.95054635
-78.82422033,42.95053025
-78.82419568,42.95051307
-78.82417825,42.95049341
-78.82416962,42.95048566
-78.82414581,42.95047028
-78.82411195,42.95046278
-78.82408781,42.95045599
-78.82406828,42.95043621
-78.82405931,42.95042586
-78.82403769,42.95040968
-78.82400516,42.95040058
-78.82397055,42.95039002
-78.82394138,42.95037686
-78.82392176,42.95035813
-78.82389368,42.9503487
-78.82385865,42.95034904
-78.82382646,42.95035855
-78.82380593,42.95037502
-78.82378321,42.95038642
-78.82375237,42.95037628
-78.82372228,42.95035767
-78.82369059,42.95034246
-78.82364675,42.95033839
-78.82362069,42.95034267
-78.82357995,42.95035033
-78.82354802,42.95035696
-78.82352212,42.9503482
-78.82349806,42.95032812
-78.82347459,42.95030884
-78.82344827,42.95030302
-78.82342145,42.95029522
